ER,Frequency,Country full,Ctry,Location,DOC,CoordLat,NS,CoordLong,WE,Cat,Stat,Remarks,ChDate,DR,Key,PolyID,FIR name,ChBy,Service
ER-BRA-207,130.4,Brazil,B,COARI,AOC U 100/100,"04D53'00""",S,"065D21'23""",W,ICAO,,,2017-05-21 14:56:45,E,704257,,,RWitzen,AOC
ER-BRA-217,131.925,Brazil,B,COARI,AOC U 100/100,"04D53'00""",S,"065D21'23""",W,ICAO,,,2017-05-21 14:56:45,E,704343,,,RWitzen,AOC
,131.05,Brazil,B,COARI,AOC U 100/100,"04D53'07""",S,"065D20'53""",W,ICAO,,,2017-05-21 14:56:45,E,703460,,,RWitzen,AOC
,130.1,Brazil,B,COARI,AOC U 100/100,"04D53'08""",S,"065D20'56""",W,ICAO,,,2017-05-21 14:56:45,E,703312,,,RWitzen,AOC
ER-BRA-168,130.2,Brazil,B,COARI,AOC U 100/100,"04D53'08""",S,"065D20'56""",W,ICAO,,,2017-05-21 14:56:45,E,703616,,,RWitzen,AOC
ER-BRA-217,130.0,Brazil,B,COARI,AOC U 100/100,"04D53'08""",S,"065D20'56""",W,ICAO,,,2017-05-21 14:56:45,E,704336,,,RWitzen,AOC
ER-BRA-57,121.5,Brazil,B,COARI,EMERG 261/450,"04D53'08""",S,"065D20'56""",W,ICAO,,,2017-05-21 14:56:45,E,704764,,,RWitzen,EMERG
ER-BRA-240,132.4,Brazil,B,COARI,VOLMET B-260/450,"04D53'08""",S,"065D20'56""",W,ICAO,,,2017-05-21 14:56:45,E,705067,,,RWitzen,VOLMET
,131.85,Brazil,B,COARI,AOC U 100/100,"04D53'11""",S,"065D21'00""",W,ICAO,,,2017-05-21 14:56:45,E,703568,,,RWitzen,AOC
ER-BRA-217,131.925,Brazil,B,COARI,AOC U 100/100,"04D54'05""",S,"064D26'03""",W,ICAO,,,2017-05-21 14:56:45,E,704339,,,RWitzen,AOC
ER-BRA-105,126.15,Brazil,B,CONCEICAO DO ARAGUAIA,ACC-U C-261/450,08D20'55'',S,049D18'43'',W,ICAO,,"OFF SET CARRIER  +7,3",2017-05-21 14:56:45,E,702911,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-109,126.7,Brazil,B,CONCEICAO DO ARAGUAIA,ACC-U C-261/450,08D20'55'',S,049D18'43'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702928,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-114,133.7,Brazil,B,CONCEICAO DO ARAGUAIA,ACC-U C-261/450,08D20'55'',S,049D18'43'',W,ICAO,,"OFF SET CARRIER  +7,3",2017-05-21 14:56:45,E,702946,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-95,124.35,Brazil,B,CONCEICAO DO ARAGUAIA,ACC-U C-261/450,08D20'55'',S,049D18'43'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702993,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,CONCEIÇÃO DO ARAGUAIA,EMERG 261/450,"08D20'53""",S,"049D18'41""",W,ICAO,,,2017-05-21 14:56:45,E,704765,,,RWitzen,EMERG
,125.7,Brazil,B,CONCEIÇÃO DO ARAGUAIA,TWR 25/40,"08D20'53""",S,"049D18'41""",W,ICAO,,,2017-05-21 14:56:45,E,704951,,,RWitzen,TWR
ER-BRA-241,132.5,Brazil,B,CONCEIÇÃO DO ARAGUAIA,VOLMET B-260/450,"08D20'53""",S,"049D18'41""",W,ICAO,,,2017-05-21 14:56:45,E,705071,,,RWitzen,VOLMET
ER-BRA-219,136.4,Brazil,B,CONCÓRDIA,AOC U 100/100,"27D11'16""",S,"052D02'32""",W,ICAO,,,2017-05-21 14:56:45,E,704347,,,RWitzen,AOC
,130.025,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,703306,,,RWitzen,AOC
,130.975,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,703453,,,RWitzen,AOC
,131.075,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,703466,,,RWitzen,AOC
ER-BRA-169,130.2,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,703620,,,RWitzen,AOC
ER-BRA-197,130.625,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704022,,,RWitzen,AOC
ER-BRA-198,130.65,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704028,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704095,,,RWitzen,AOC
ER-BRA-205,136.825,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704230,,,RWitzen,AOC
ER-BRA-212,136.425,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704291,,,RWitzen,AOC
ER-BRA-221,131.6,Brazil,B,CONFINS,AOC U 100/100,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704384,,,RWitzen,AOC
,119.1,Brazil,B,CONFINS,APP-U C-150/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704455,,,RWitzen,APP
,119.65,Brazil,B,CONFINS,APP-U C-150/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704499,,,RWitzen,APP
,120.2,Brazil,B,CONFINS,APP-U C-150/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704531,,,RWitzen,APP
,121.0,Brazil,B,CONFINS,APP-U C-150/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704567,,,RWitzen,APP
,129.1,Brazil,B,CONFINS,APP-U C-150/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704609,,,RWitzen,APP
,129.4,Brazil,B,CONFINS,APP-U C-150/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704619,,,RWitzen,APP
,121.9,Brazil,B,CONFINS,AS C-5/1,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704681,,,RWitzen,AS
,127.85,Brazil,B,CONFINS,ATIS B-260/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704725,,,RWitzen,ATIS
ER-BRA-57,121.5,Brazil,B,CONFINS,EMERG 261/450,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704766,,,RWitzen,EMERG
,118.6,Brazil,B,CONFINS,TWR 25/40,"19D22'26""",S,"043D34'58""",W,ICAO,,,2017-05-21 14:56:45,E,704902,,,RWitzen,TWR
ER-BRA-174,130.3,Brazil,B,CONFRESA,AOC U 100/100,"10D38'38""",S,"051D34'08""",W,ICAO,,,2017-05-21 14:56:45,E,703665,,,RWitzen,AOC
,131.1,Brazil,B,CORREIA PINTO ,AOC U 100/100,"27D37'43""",S,"050D21'05""",W,ICAO,,,2017-05-21 14:56:45,E,703471,,,RWitzen,AOC
ER-BRA-68,126.1,Brazil,B,CORRENTES,ACC-U C-261/450,10D26'27'',S,045D09'48'',W,ICAO,,OFF SET CARRIER  0,2017-05-21 14:56:45,E,703196,99316.0,FIR RECIFE,RWitzen,ACC-U
ER-BRA-73,127.2,Brazil,B,CORRENTES,ACC-U C-261/450,10D26'27'',S,045D09'48'',W,ICAO,,OFF SET CARRIER  0,2017-05-21 14:56:45,E,703208,99316.0,FIR RECIFE,RWitzen,ACC-U
